"tor103IPConnectINFO","Fast|Guard|Running|Stable|V2Dir|Valid","eu","194.147.140.103","8443",true,"tor103.ip-connect.info"
"ThisNodeDontGlow","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","md","146.19.213.120","443",true,"NULL"
"NTH35R5","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.187","9004",true,"35.tor-exit.nothingtohide.nl"
"lnag","Fast|HSDir|Running|Stable|V2Dir|Valid","za","160.119.249.223","443",true,"NULL"
"CCCStuttgartBer","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.101.83","9100",true,"NULL"
"RDPdotSH","Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.39","143",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.141.215.169","7100",true,"NULL"
"water","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","it","94.23.68.187","9002",true,"ip187.ip-94-23-68.eu"
"Gugalanna","Fast|Running|Stable|V2Dir|Valid","gb","195.20.255.186","443",true,"ip195-20-255-186.pbiaas.com"
"Todry542","Fast|Running|V2Dir|Valid","fr","90.53.112.187","9393",true,"alyon-657-1-18-187.w90-53.abo.wanadoo.fr"
"artikel10ber40","Exit|Fast|Running|Stable|Valid","de","185.220.101.10","9004",true,"berlin01.tor-exit.artikel10.org"
"ForPrivacyNET","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.101.202","8443",true,"tor-exit-202.for-privacy.net"
"dcon","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","92.204.40.241","443",true,"kreta1093.startdedicated.com"
"KILLcbdc","Fast|Running|Stable|Valid","gr","185.39.207.10","3074",true,"NULL"
"Vevelonel","Fast|Running|V2Dir|Valid","us","173.52.95.63","9001",true,"pool-173-52-95-63.nycmny.fios.verizon.net"
"IlPrioraTOR","Exit|Fast|Running|Stable|Valid","bg","87.120.254.132","443",true,"NULL"
"prsv","Fast|Running|V2Dir|Valid","fr","195.154.178.213","9500",true,"195-154-178-213.rev.poneytelecom.eu"
"MoneroItsLove","Fast|Guard|Running|Stable|V2Dir|Valid","es","212.46.38.74","443",true,"NULL"
"ForPrivacyNET","Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.101.192","443",true,"tor-exit-192.for-privacy.net"
"webiwabounabomber","Fast|HSDir|Running|Stable|V2Dir|Valid","gb","144.24.193.134","25352",true,"NULL"
"D3S4RS1","Fast|HSDir|Running|Stable|V2Dir|Valid","de","78.47.43.253","6080",true,"static.253.43.47.78.clients.your-server.de"
"Digitalcourage4ipga","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.102.246","443",true,"NULL"
"naruto","Fast|Guard|Running|Stable|V2Dir|Valid","us","162.251.116.26","443",true,"NULL"
"Gabara","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","128.0.64.148","9001",true,"NULL"
"Aramis","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","185.241.208.204","9000",true,"NULL"
"hviv123","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.23","443",true,"this-is-a-tor-exit-node-hviv123.hviv.nl"
"FromSwedenWithLove","Fast|Guard|Running|Stable|V2Dir|Valid","se","46.246.44.53","443",true,"tortwo.duckdns.org"
"DigiGesTor3e1","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ch","94.230.208.147","443",true,"tor3e1.digitale-gesellschaft.ch"
"eniac","Fast|Guard|Running|Stable|V2Dir|Valid","us","51.81.56.136","443",true,"ns1001063.ip-51-81-56.us"
"NTH29R3","Exit|Fast|Running|Stable|Valid","nl","192.42.116.181","9002",true,"29.tor-exit.nothingtohide.nl"
"Unnamed","Running|Stable|V2Dir|Valid","nl","185.100.233.160","39467",true,"185-100-233-160.hosted-by-worldstream.net"
"RocknRollRefuge","Exit|Fast|Running|Stable|Valid","de","95.111.238.0","9001",false,"vmi1389918.contaboserver.net"
"atomcats","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","51.68.204.139","9001",true,"ns3127231.ip-51-68-204.eu"
"etam","Running|Stable|V2Dir|Valid","pl","185.40.199.126","9001",true,"NULL"
"tmr1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","195.154.28.247","993",true,"195-154-28-247.rev.poneytelecom.eu"
"YoYuD1N02NoExit","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ch","213.144.135.22","443",true,"tor-exit-2.geodb.org"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","163.5.121.253","9500",true,"hms15010.hostmyservers.me"
"Digitalcourage4ip5a","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.102.252","443",true,"tor-exit-relay-6.anonymizing-proxy.digitalcourage.de"
"fokaia","Fast|Guard|Running|Stable|V2Dir|Valid","de","37.221.192.121","443",true,"fokaia-tor-relay.manchester.gr"
"Unnamed","Fast|HSDir|Running|Stable|V2Dir|Valid","sg","109.123.233.138","443",true,"vmd104012.contaboserver.net"
"ForPrivacyNET","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.101.50","10050",true,"tor-exit-50.for-privacy.net"
"EmaraldNode","Fast|Guard|Running|Stable|V2Dir|Valid","us","72.73.225.221","9001",true,"pool-72-73-225-221.cmdnnj.fios.verizon.net"
"NTH21R7","Exit|Fast|Running|Stable|Valid","nl","192.42.116.173","9006",true,"21.tor-exit.nothingtohide.nl"
"fluentduckrelay","Fast|Guard|Running|Stable|V2Dir|Valid","de","93.177.73.210","57030",true,"NULL"
"horriblefarmhouse","Fast|Running|V2Dir|Valid","de","79.226.153.124","9001",true,"p4fe2997c.dip0.t-ipconnect.de"
"NTH29R4","Exit|Fast|Running|Stable|Valid","nl","192.42.116.181","9003",true,"29.tor-exit.nothingtohide.nl"
"relayon0157","Exit|Fast|Running|Stable|Valid","de","185.220.101.157","10157",true,"NULL"
"TorExitFinland","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","185.100.86.128","9001",true,"NULL"
"scaletoer","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","51.15.36.183","443",true,"tor10.terjan.net"
"5gnPr4VhxQm2zHcHQcm","Fast|HSDir|Running|Stable|V2Dir|Valid","jp","210.139.10.10","443",true,"pl21258.ag1001.nttpc.ne.jp"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","no","95.141.83.146","444",true,"tor-exit.exs.no"
"tormgrelay","Fast|Running|Stable|Valid","us","100.4.55.171","9001",true,"pool-100-4-55-171.nrflva.fios.verizon.net"
"potential","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","37.59.29.77","9000",true,"NULL"
"JAYSBAILBONDS","Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","fr","5.135.174.211","443",true,"NULL"
"4725","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","no","185.243.218.95","9001",true,"NULL"
"cphinxnet10","Running|V2Dir|Valid","us","69.251.222.9","443",false,"c-69-251-222-9.hsd1.de.comcast.net"
"Pivo","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","207.180.216.146","9001",true,"NULL"
"Khemi","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","185.82.127.128","9001",true,"tarantia.theskynet.xyz"
"theintern01","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","51.222.142.67","9001",true,"vps-82450d6d.vps.ovh.ca"
"ekumen","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","95.142.161.63","443",true,"ekumen.nos-oignons.net"
"FASHIONCLEFT","Fast|Running|Stable|Valid","fi","95.217.223.54","9001",true,"static.54.223.217.95.clients.your-server.de"
"calator","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","md","178.17.174.164","443",true,"178-17-174-164.static.as43289.net"
"NTH32R4","Exit|Fast|Running|Stable|Valid","nl","192.42.116.184","9003",true,"32.tor-exit.nothingtohide.nl"
"pellirin","Fast|Running|Stable|V2Dir|Valid","ch","179.43.141.195","9001",true,"NULL"
"tor73relay","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","195.20.236.110","443",true,"torrelay.prime73.de"
"OasisWorld","Fast|Guard|Running|Stable|V2Dir|Valid","ru","193.124.176.104","9001",true,"NULL"
"BabaYaga","Fast|Running|Stable|V2Dir|Valid","fr","212.227.26.61","443",true,"ip212-227-26-61.pbiaas.com"
"Lavaeolous","BadExit|Exit|Fast|Running|Stable|V2Dir|Valid","nl","37.48.120.196","9001",true,"NULL"
"4mnesia","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","88.99.2.111","9001",true,"static.111.2.99.88.clients.your-server.de"
"LandShrimp","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","95.216.22.22","8443",true,"static.22.22.216.95.clients.your-server.de"
"kalvarOpn","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","65.109.161.207","9001",true,"mx.kavaro.net"
"sethrose198537","Exit|Fast|Running|Valid","hk","123.58.210.174","9001",true,"NULL"
"Stribog","Fast|Running|V2Dir|Valid","de","85.215.236.212","443",true,"ip85-215-236-212.pbiaas.com"
"LonelyNeutrino","Running|Stable|V2Dir|Valid","de","46.4.183.104","9001",true,"mango3.at.struktu.ro"
"BrandoSecondCumming","Fast|Running|Stable|V2Dir|Valid","us","24.247.171.88","9001",true,"024-247-171-088.res.spectrum.com"
"hardlyworking","Exit|Fast|Running|Stable|Valid","bg","82.118.242.158","443",true,"NULL"
"prsv","Fast|Running|V2Dir|Valid","fr","185.44.81.152","9000",true,"NULL"
"Piratenpartei04","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.162.251.94","9001",true,"v22018127271878341.bestsrv.de"
"Trimblelink","Fast|HSDir|Running|Stable|V2Dir|Valid","se","46.246.126.62","443",true,"NULL"
"clan","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","205.185.123.93","9001",true,"NULL"
"DeepGreenResistance","Running|Stable|V2Dir|Valid","ro","185.165.169.138","9001",true,"NULL"
"Feidhlim01","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","178.26.174.165","9031",true,"NULL"
"NTH16R1","Exit|Fast|Running|Stable|Valid","nl","192.42.116.213","9000",true,"16.tor-exit.nothingtohide.nl"
"INSRelay27at5443","Fast|HSDir|Running|Stable|V2Dir|Valid","at","140.78.100.27","5443",true,"NULL"
"NTH5R4","Exit|Fast|Running|Stable|Valid","nl","192.42.116.195","9003",true,"5.tor-exit.nothingtohide.nl"
"CCCStuttgartBer","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.101.77","9100",true,"NULL"
"DigiGesTor5e2","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ch","195.176.3.23","8443",true,"tor5e1.digitale-gesellschaft.ch"
"13451452251849519","Exit|Fast|Running|Stable|V2Dir|Valid","us","172.81.131.168","9001",true,"NULL"
"WIMR","Fast|Running|Stable|Valid","kr","175.212.206.103","9001",true,"NULL"
"EtorSBC2","Fast|Running|V2Dir|Valid","ro","109.73.129.25","9001",false,"NULL"
"UMNSVEA2","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","195.96.151.131","443",true,"NULL"
"NTH117R2","Fast|Running|V2Dir|Valid","nl","45.80.171.211","80",true,"117.tor-relay.nothingtohide.nl"
"bashfulbear","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","al","31.171.155.114","443",true,"NULL"
"torntgonl","Fast|HSDir|Running|Stable|V2Dir|Valid","fi","95.217.129.223","9001",true,"svr3.ntg.onl"
"NeelTorExit2A","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","92.205.237.227","143",true,"227.237.205.92.host.secureserver.net"
"santaclaus","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","md","178.17.170.77","443",true,"178-17-170-77.static.as43289.net"
"INSRelay14at8443","Fast|HSDir|Running|Stable|V2Dir|Valid","at","140.78.100.14","8443",true,"NULL"
"Bledo","Running|Stable|V2Dir|Valid","es","92.176.200.1","9001",true,"1.pool92-176-200.dynamic.orange.es"
"protesilaus","Fast|Running|V2Dir|Valid","us","132.145.245.6","443",true,"NULL"
"gibby","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","cz","194.15.113.118","9100",true,"NULL"
"Unnamed","Fast|HSDir|Running|Stable|V2Dir|Valid","se","185.225.114.92","51505",true,"NULL"
"pinguhost2","Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","ru","193.233.232.86","6968",true,"NULL"
"Unnamed","Running|Stable|V2Dir|Valid","nl","194.88.106.13","36747",true,"194-88-106-13.hosted-by-worldstream.net"
"torragnarok","Fast|Running|V2Dir|Valid","de","95.118.49.64","443",false,"dynamic-095-118-049-064.95.118.pool.telefonica.de"
"NightRelay","Fast|HSDir|Running|Stable|V2Dir|Valid","nl","185.101.139.172","443",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","45.158.77.29","9300",true,"hms1.prsv.ch"
"BigDaddy","Fast|Running|Stable|Valid","gb","185.21.217.32","10041",true,"NULL"
"apalaris","Fast|Running|Stable|V2Dir|Valid","de","45.89.127.221","9001",true,"NULL"
"tashbacca","Exit|Fast|Running|Stable|Valid","nl","5.255.98.231","9001",true,"NULL"
"Saturn","Fast|Guard|Running|Stable|V2Dir|Valid","ca","23.129.32.123","9001",true,"NULL"
"UnredactedCalyx","Exit|Fast|Running|Stable|V2Dir|Valid","us","23.154.177.17","443",true,"NULL"
"Diamondback","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","138.201.78.61","9001",true,"static.61.78.201.138.clients.your-server.de"
"Unnamed","Fast|Running|V2Dir|Valid","br","186.237.88.63","9011",true,"NULL"
"cornellseasand","Fast|Guard|Running|Stable|V2Dir|Valid","lu","92.38.162.88","9001",true,"NULL"
"tritium0","Fast|Running|V2Dir|Valid","ro","185.100.87.141","9001",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","us","104.243.38.65","9400",true,"NULL"
"incircuitryrelay","Fast|Running|Stable|V2Dir|Valid","us","159.89.87.126","143",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","45.138.16.113","143",true,"NULL"
"bauruine","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","78.142.18.219","10444",true,"hostslick02-tor-exit.tuxli.org"
"Superluminal3","Fast|HSDir|Running|Stable|V2Dir|Valid","sg","51.79.156.173","443",true,"vps-3d9e8512.vps.ovh.ca"
"BananaRelay","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","51.159.153.241","443",true,"NULL"
"BenjaminDover","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","178.200.140.242","9001",true,"ip-178-200-140-242.um45.pools.vodafone-ip.de"
"UniversalUniverse1","Fast|Running|Stable|Valid","us","67.190.34.18","9031",true,"c-67-190-34-18.hsd1.co.comcast.net"
"NTH8R2","Exit|Fast|Running|Stable|Valid","nl","192.42.116.198","9001",true,"8.tor-exit.nothingtohide.nl"
"TorFireTest","Running|Stable|Valid","au","14.202.62.98","9001",true,"14-202-62-98.tpgi.com.au"
"F3Netze","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.100.243","9000",true,"tor-exit-16.zbau.f3netze.de"
"ammarfaizi2haj004","Fast|Running|V2Dir|Valid","de","37.120.188.156","61004",true,"server-haj001.gnuweeb.org"
"Unnamed","Running|Stable|Valid","us","108.35.139.78","9333",true,"pool-108-35-139-78.nwrknj.fios.verizon.net"
"who10icebeer46","Fast|HSDir|Running|Stable|V2Dir|Valid","us","63.141.233.118","8224",true,"NULL"
"cshorerelay","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ro","188.26.52.167","9001",true,"NULL"
"INSRelay42at5443","Fast|Running|Stable|V2Dir|Valid","at","140.78.100.42","5443",true,"NULL"
"INSRelay18at8443","Fast|HSDir|Running|Stable|V2Dir|Valid","at","140.78.100.18","8443",true,"NULL"
"MyStIC","Fast|HSDir|Running|Stable|V2Dir|Valid","au","116.240.187.33","9001",true,"116-240-187-33.dyn.dodo.net.au"
"Bifrost","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","213.164.193.245","9001",true,"h-213-164-193-245.A444.priv.bahnhof.se"
"philotes2","Fast|Guard|Running|Stable|V2Dir|Valid","de","94.16.118.250","1993",true,"philotes.leonklingele.de"
"Aramis","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","45.141.215.111","9000",true,"NULL"
"phobos","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pt","94.23.76.52","8080",true,"NULL"
"RDPdotSH","Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.39","9000",true,"NULL"
"NTH30R2","Exit|Fast|Running|Stable|Valid","nl","192.42.116.182","9001",true,"30.tor-exit.nothingtohide.nl"
"StormyCloud","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","23.128.248.37","443",true,"tor-exit37.stormycloud.org"
"ballers3","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","104.57.231.26","8443",true,"ballers.usetor.wtf"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","us","15.204.234.61","9300",true,"vps-f0df77a8.vps.ovh.us"
"dotsrcExit5","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","dk","185.129.61.5","443",true,"tor-project-exit5.dotsrc.org"
"HSRelay","Fast|Running|Valid","no","185.175.56.253","9001",false,"no1.hyperspeed.info"
"hviv114","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.14","443",true,"this-is-a-tor-exit-node-hviv114.hviv.nl"
"idonthaveanickname","Fast|Running|Stable|Valid","ph","103.56.4.115","443",true,"NULL"
"md1","Fast|Running|V2Dir|Valid","us","129.213.126.211","1337",true,"NULL"
"WomTor","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","51.15.49.143","443",true,"NULL"
"FGTRTD","Fast|Running|Valid","us","134.209.167.158","9001",true,"NULL"
"tor405d","Running|Stable|V2Dir|Valid","us","174.67.39.141","8085",true,"ip174-67-39-141.ok.ok.cox.net"
"HODLaMONERO","Fast|Running|Stable|Valid","ru","185.106.94.190","110",true,"NULL"
"Ra","Fast|Running|Stable|V2Dir|Valid","de","87.106.159.26","443",true,"ip87-106-159-26.pbiaas.com"
"Kanellos","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","146.0.36.87","9008",true,"f589.fuchsia.servdiscount-customer.com"
"marla","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","bg","185.117.82.68","9001",true,"freedns.ludost.net"
"no3","Fast|Running|Valid","se","213.100.205.130","9001",true,"NULL"
"artikel10ber55","Exit|Fast|Running|Stable|Valid","de","185.220.101.14","9003",true,"berlin01.tor-exit.artikel10.org"
"Unnamed","Running|V2Dir|Valid","it","94.33.216.26","9001",false,"94-33-216-26.static.clienti.tiscali.it"
"hviv127","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.27","443",true,"this-is-a-tor-exit-node-hviv127.hviv.nl"
"UntilNoEnd","Fast|Running|Stable|Valid","fi","65.21.1.92","443",false,"static.92.1.21.65.clients.your-server.de"
"artikel10ber125","Exit|Fast|Running|Stable|Valid","de","185.220.101.0","9001",true,"berlin01.tor-exit.artikel10.org"
"YaCode","Fast|Running|Valid","ua","91.218.193.234","9001",true,"NULL"
"0x7c0","Exit|Fast|Running|V2Dir|Valid","us","23.153.248.33","1991",true,"NULL"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","94.23.121.150","9001",true,"NULL"
"colagioia","Exit|Running|Stable|Valid","us","72.14.179.10","9001",true,"tor.colagioia.net"
"relay12p","Fast|Running|V2Dir|Valid","bg","46.233.25.108","9001",true,"NULL"
"OldCup","Fast|HSDir|Running|Stable|V2Dir|Valid","us","139.162.251.70","9001",true,"li1536-70.members.linode.com"
"lumiRelay","Fast|Running|V2Dir|Valid","us","140.238.168.214","443",true,"NULL"
"UnredactedWikiLeaks","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.154.177.10","443",true,"NULL"
"Digitalcourage3ip1","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","46.182.21.248","443",true,"NULL"
"whatconfig","Fast|Guard|Running|Stable|V2Dir|Valid","de","213.206.184.75","9001",true,"zarkon.mcl.gg"
"fa11en3","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","fr","51.15.227.109","7890",true,"onion3.ky0uraku.xyz"
"Tor4Life","Fast|Running|Valid","de","91.107.235.0","9001",true,"static.0.235.107.91.clients.your-server.de"
"blindschleiche","Exit|Fast|Running|Stable|Valid","at","109.70.100.69","9000",true,"tor-exit-anonymizer.appliedprivacy.net"
"NTH44R1","Exit|Fast|Running|Stable|Valid","nl","192.42.116.218","9000",true,"44.tor-exit.nothingtohide.nl"
"relayon1146","Fast|HSDir|Running|Stable|V2Dir|Valid","de","185.220.101.146","11146",true,"NULL"
"champchamp","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","172.104.243.155","8443",true,"172-104-243-155.ip.linodeusercontent.com"
"eclipse04","Fast|Running|V2Dir|Valid","gb","77.68.88.55","9001",true,"de881fc.online-server.cloud"
"trainmaster","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ro","89.46.100.71","443",true,"NULL"
"NixOS","Running|Stable|V2Dir|Valid","de","176.9.161.22","443",true,"9eee861cd8a5fe26a1f276879323172f5b91082c.mkg20001.io"
"torbaconexit2","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","37.120.166.23","9001",false,"torbaconexit2.rathhansen.com"
"Aramis","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","45.141.215.21","9000",true,"NULL"
"NullSpace2","Fast|Running|Valid","us","129.151.221.228","443",true,"NULL"
"biber","Exit|Fast|Running|Stable|Valid","at","109.70.100.69","9001",true,"tor-exit-anonymizer.appliedprivacy.net"
"thedefendingangel","Fast|Guard|Running|Stable|V2Dir|Valid","de","91.228.52.73","9001",true,"NULL"
"Dick","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ro","83.97.20.176","9001",true,"176.20.97.83.ro.ovo.sc"
"yannii","Fast|Guard|Running|Stable|V2Dir|Valid","nl","193.169.239.166","443",true,"NULL"
"artikel10ber45","Exit|Fast|Running|Stable|Valid","de","185.220.101.12","9001",true,"berlin01.tor-exit.artikel10.org"
"ukna","Fast|HSDir|Running|Stable|V2Dir|Valid","my","123.253.34.26","9001",true,"NULL"
"CCCStuttgartBer","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.101.78","9100",true,"NULL"
"corewars","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.27.17.140","9001",true,"NULL"
"BuyNowMonero","Fast|Running|Stable|Valid","tr","193.124.46.211","989",true,"NULL"
"emux22","Fast|Guard|Running|Stable|V2Dir|Valid","de","89.58.27.46","2022",true,"emux.org"
"apse1RATD","Fast|Running|Stable|Valid","us","139.144.101.94","9001",true,"139-144-101-94.ip.linodeusercontent.com"
"suchagoodguy","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","70.134.248.71","9001",true,"70-134-248-71.lightspeed.sndgca.sbcglobal.net"
"TorAu1","Fast|Running|Stable|Valid","au","51.161.163.150","443",true,"vps-994f5fe4.vps.ovh.ca"
"XORJSRFL","Running|Stable|V2Dir|Valid","de","46.165.252.48","9001",true,"offtopic.hu"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","us","15.204.245.166","9200",true,"vps-8f6e13b4.vps.ovh.us"
"tendies1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","140.238.145.127","9001",true,"NULL"
"NTH35R4","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.187","9003",true,"35.tor-exit.nothingtohide.nl"
"twinky","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","46.20.35.116","443",true,"NULL"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","193.35.18.98","9300",true,"pf6.prsv.ch"
"optix","Running|StaleDesc|V2Dir|Valid","ch","85.195.196.90","9001",false,"NULL"
"gator","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","hu","91.219.239.166","443",true,"NULL"
"TORKeFFORG6","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","193.189.100.199","443",true,"NULL"
"TRTVITOR","Fast|Guard|Running|Stable|V2Dir|Valid","ch","190.211.254.101","9001",true,"NULL"
"nightgoogles","Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.141.0.102","9001",true,"NULL"
"jacobharris198820","Running|Valid","de","3.122.206.95","9001",true,"ec2-3-122-206-95.eu-central-1.compute.amazonaws.com"
"NeelTorExit1A","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","144.172.118.41","143",true,"NULL"
"artikel10ber35","Exit|Fast|Running|Stable|Valid","de","185.220.101.9","9003",true,"berlin01.tor-exit.artikel10.org"
"Unnamed","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","185.246.189.77","443",false,"NULL"
"FreeSpeech","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","89.187.169.51","9001",true,"NULL"
"PRIVACYFIRST02","BadExit|Fast|MiddleOnly|Running|Stable|Valid","pl","185.244.30.11","443",true,"NULL"
"DarmokAndJalad1684","Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","lu","107.189.14.43","26453",true,"tor-exit-node-46344-l.supermegaultra.xyz"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","163.5.121.253","9700",true,"hms15010.hostmyservers.me"
"Marzanna","Fast|Running|Stable|V2Dir|Valid","de","85.215.236.159","443",true,"ip85-215-236-159.pbiaas.com"
"Aramis","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","185.241.208.204","9500",true,"NULL"
"NTH17R3","Exit|Fast|Running|Stable|Valid","nl","192.42.116.214","9002",true,"17.tor-exit.nothingtohide.nl"
"ZacharyUWSP","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","69.147.200.219","9001",true,"str-bb-occam-11-ws-218.dsl.airstreamcomm.net"
"siffeurattex","Fast|Guard|Running|Stable|V2Dir|Valid","ee","45.142.100.30","443",true,"NULL"
"nightsky1","Exit|Fast|Running|Stable|Valid","us","192.46.227.185","9999",true,"192-46-227-185.ip.linodeusercontent.com"
"jadeharley","Fast|Running|Valid","us","161.35.143.240","143",false,"NULL"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","213.32.104.213","9000",true,"NULL"
"RealityNewsAgain4","Fast|Running|V2Dir|Valid","gb","92.27.150.44","9001",false,"notalot.org"
"tyompemyne","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ro","194.180.174.45","9001",true,"NULL"
"wuerfelTorRelay","Fast|Running|Stable|Valid","de","185.250.36.209","9001",true,"wuerfelfreak.tk"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","45.145.166.104","9200",true,"hms2.prsv.ch"
"Quetzalcoatl","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","45.138.16.240","110",true,"NULL"
"MidEndAdatikrit","Fast|Running|Stable|V2Dir|Valid","pl","146.59.19.112","9001",true,"vps-433c63b7.vps.ovh.net"
